# d24/dsp.csv — PROPOSED DSP address map for D24.
#
# GENERATED by MW/D32/DSP/gen_dsp.py in the invirco/dsp repo from the
# DSP4 node graph (MW/D32/DSP/SHARC/dsp.csv). Do not hand-edit: an
# address typed here is an address no kernel answers on.
#
# Proposed by dsp, landed by the hub at the gate (PW ruling
# 2026-09-08 #5). defs-v* pin: defs-v2026.09.08.4.
#
# ONE ADDRESS MAP FOR THE WHOLE RANGE (decision D3): the superset
# graph is expanded once and this file is the intersection of that
# expansion with this product's cell set, so a cell two products
# share has the same chip, page and address in both files.
#
# 3974 of 4985 defined cells reach a DSP address.
# The other 1011 are named in dsp-unmapped.csv with the
# reason — every defined cell is in exactly one of the two files.
#
# Columns:
#   _Cell        cell name, as spelled by defs/gen/matrix/<p>-mx-master.csv
#   Node         graph node that owns the address (MW/D32/DSP/SHARC/dsp.csv id)
#   NodeType     that node's type
#   DspSpi       DSP the cell lives on: 1 = DSPA (chip 1), 2 = DSPB (chip 2)
#   DspPage      SPI page
#   DspAdd       SPI word address within the page, decimal
#   DspAddHex    the same address, 0xNNNN
#   Access       rw = host writes it | ro = DSP writes it, host polls | mcu = the word carries no DSP symbol (MCU/host hardware control)
#   RampProfile  named ramp preset, or empty for an un-ramped word
#   RampMode     Instant | Slew | LinearFrames
#   RampUpMs     ramp-up time, ms
#   RampDownMs   ramp-down time, ms
#   RampCurve    Linear | Exp
#   RampScope    Scalar = one word ramps on its own | CoeffSetAtomic = the whole coefficient set swaps together
#   Table        host scaling table for the control range, where one applies
#   Notes        what the word is
_Cell,Node,NodeType,DspSpi,DspPage,DspAdd,DspAddHex,Access,RampProfile,RampMode,RampUpMs,RampDownMs,RampCurve,RampScope,Table,Notes
Chan016CompEqPos001,C1_COMP_16,COMPRESSOR,1,1,2228,0x08B4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016CompFilterHpf001,C1_COMP_16,COMPRESSOR,1,1,2230,0x08B6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],
Chan016CompFilterLpf001,C1_COMP_16,COMPRESSOR,1,1,2230,0x08B6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],"MCU-computed, shares filter base"
Chan016CompFilterOn001,C1_COMP_16,COMPRESSOR,1,1,2229,0x08B5,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016CompFilterQ001,C1_COMP_16,COMPRESSOR,1,1,2230,0x08B6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],MCU-computed
Chan016CompKey001,C1_COMP_16,COMPRESSOR,1,1,2225,0x08B1,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016CompKnee001,C1_COMP_16,COMPRESSOR,1,1,2222,0x08AE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016CompLimMode001,C1_COMP_16,COMPRESSOR,1,1,2227,0x08B3,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016CompMake001,C1_COMP_16,COMPRESSOR,1,1,2221,0x08AD,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=20/[Lin],
Chan016CompMtr001,C1_MTR_16,METER,1,1,4671,0x123F,ro,,Instant,0,0,Linear,Scalar,,"meter word +3: compressor gain reduction, dB, clamped to [-80, 0] (PW R3)"
Chan016CompOn001,C1_COMP_16,COMPRESSOR,1,1,2216,0x08A8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016CompPar001,C1_COMP_16,COMPRESSOR,1,1,2223,0x08AF,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan016CompRat001,C1_COMP_16,COMPRESSOR,1,1,2218,0x08AA,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=1/127=30/[Log],
Chan016CompRel001,C1_COMP_16,COMPRESSOR,1,1,2220,0x08AC,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=5/254=5000/[Log],
Chan016CompThr001,C1_COMP_16,COMPRESSOR,1,1,2217,0x08A9,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-60/140=10/[Lin],
Chan016CompType001,C1_COMP_16,COMPRESSOR,1,1,2224,0x08B0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016CtrOn001,C1_RTG_16,ROUTING,1,1,2245,0x08C5,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016Delay001,C1_DLY_16,DELAY,1,1,2238,0x08BE,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0/127=250.0/[Log],
Chan016EqFreq001,C1_EQ_16,EQ_BIQUAD,1,1,2176,0x0880,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/254=200/[Log],Band 1 coeff base
Chan016EqFreq002,C1_EQ_16,EQ_BIQUAD,1,1,2181,0x0885,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=100/254=1000/[Log],Band 2 coeff base
Chan016EqFreq003,C1_EQ_16,EQ_BIQUAD,1,1,2186,0x088A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=800/254=5000/[Log],Band 3 coeff base
Chan016EqFreq004,C1_EQ_16,EQ_BIQUAD,1,1,2191,0x088F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=3000/254=20000/[Log],Band 4 coeff base
Chan016EqGain001,C1_EQ_16,EQ_BIQUAD,1,1,2176,0x0880,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 1 (same base)
Chan016EqGain002,C1_EQ_16,EQ_BIQUAD,1,1,2181,0x0885,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 2 (same base)
Chan016EqGain003,C1_EQ_16,EQ_BIQUAD,1,1,2186,0x088A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 3 (same base)
Chan016EqGain004,C1_EQ_16,EQ_BIQUAD,1,1,2191,0x088F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 4 (same base)
Chan016EqHpf001,C1_FILT_16,HPF_LPF,1,1,2164,0x0874,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/64=1000/[Log],HPF biquad coeff base
Chan016EqHpfSlope001,C1_FILT_16,HPF_LPF,1,1,2164,0x0874,rw,InstantCtl,Instant,0,0,Linear,Scalar,,MCU-only; shares base addr with EqHpf
Chan016EqLpf001,C1_FILT_16,HPF_LPF,1,1,2170,0x087A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=1000/127=20000/[Log],LPF biquad coeff base
Chan016EqOn001,C1_EQ_16,EQ_BIQUAD,1,1,2197,0x0895,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016EqQ001,C1_EQ_16,EQ_BIQUAD,1,1,2176,0x0880,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 1 (same base)
Chan016EqQ002,C1_EQ_16,EQ_BIQUAD,1,1,2181,0x0885,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 2 (same base)
Chan016EqQ003,C1_EQ_16,EQ_BIQUAD,1,1,2186,0x088A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 3 (same base)
Chan016EqQ004,C1_EQ_16,EQ_BIQUAD,1,1,2191,0x088F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 4 (same base)
Chan016EqShelf001,C1_EQ_16,EQ_BIQUAD,1,1,2176,0x0880,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 1
Chan016EqShelf002,C1_EQ_16,EQ_BIQUAD,1,1,2191,0x088F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 4
Chan016FxOn001,C1_RTG_16,ROUTING,1,1,2286,0x08EE,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016FxOn002,C1_RTG_16,ROUTING,1,1,2287,0x08EF,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016FxOn003,C1_RTG_16,ROUTING,1,1,2288,0x08F0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016FxOn004,C1_RTG_16,ROUTING,1,1,2289,0x08F1,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016FxOn005,C1_RTG_16,ROUTING,1,1,2290,0x08F2,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016FxOn006,C1_RTG_16,ROUTING,1,1,2291,0x08F3,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016FxSend001,C1_RTG_16,ROUTING,1,1,2292,0x08F4,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan016FxSend002,C1_RTG_16,ROUTING,1,1,2293,0x08F5,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan016FxSend003,C1_RTG_16,ROUTING,1,1,2294,0x08F6,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan016FxSend004,C1_RTG_16,ROUTING,1,1,2295,0x08F7,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan016FxSend005,C1_RTG_16,ROUTING,1,1,2296,0x08F8,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan016FxSend006,C1_RTG_16,ROUTING,1,1,2297,0x08F9,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan016Gain001,C1_GAIN_16,GAIN,1,1,2160,0x0870,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=60/[Lin],
Chan016GateAtt001,C1_GATE_16,GATE,1,1,2202,0x089A,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0.1/127=250/[Log],
Chan016GateDetSrc001,C1_GATE_16,GATE,1,1,2207,0x089F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016GateFilterHpf001,C1_GATE_16,GATE,1,1,2209,0x08A1,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],Sidechain HPF
Chan016GateFilterLpf001,C1_GATE_16,GATE,1,1,2214,0x08A6,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],Sidechain LPF coeff base
Chan016GateFilterOn001,C1_GATE_16,GATE,1,1,2208,0x08A0,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016GateFilterQ001,C1_GATE_16,GATE,1,1,2209,0x08A1,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],"MCU-computed, shares HPF base"
Chan016GateHold001,C1_GATE_16,GATE,1,1,2203,0x089B,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=2000/[Log],
Chan016GateKey001,C1_GATE_16,GATE,1,1,2206,0x089E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016GateMtr001,C1_MTR_16,METER,1,1,4670,0x123E,ro,,Instant,0,0,Linear,Scalar,,"meter word +2: gain reduction — declared, never written (defect 4)"
Chan016GateOn001,C1_GATE_16,GATE,1,1,2200,0x0898,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016GateRel001,C1_GATE_16,GATE,1,1,2204,0x089C,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=50/127=5000/[Log],
Chan016GateRng001,C1_GATE_16,GATE,1,1,2205,0x089D,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/127=60/[Lin],
Chan016GateThr001,C1_GATE_16,GATE,1,1,2201,0x0899,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-80/127=0/[Lin],
Chan016GrpOn001,C1_RTG_16,ROUTING,1,1,2246,0x08C6,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016GrpOn002,C1_RTG_16,ROUTING,1,1,2247,0x08C7,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016GrpOn003,C1_RTG_16,ROUTING,1,1,2248,0x08C8,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016GrpOn004,C1_RTG_16,ROUTING,1,1,2249,0x08C9,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016InputSel001,C1_GAIN_16,GAIN,1,1,2163,0x0873,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan016Level001,C1_FDR_16,FADER_PAN,1,1,2240,0x08C0,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:10,
Chan016MainOn001,C1_RTG_16,ROUTING,1,1,2244,0x08C4,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016MatrixOn001,C1_RTG_16,ROUTING,1,1,4866,0x1302,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016MatrixOn002,C1_RTG_16,ROUTING,1,1,4867,0x1303,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016MatrixSend001,C1_RTG_16,ROUTING,1,1,4868,0x1304,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan016MatrixSend002,C1_RTG_16,ROUTING,1,1,4869,0x1305,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan016Mtr001,C1_MTR_16,METER,1,1,4668,0x123C,ro,,Instant,0,0,Linear,Scalar,,meter word +0: linear peak
Chan016Mtr002,C1_MTR_16,METER,1,1,4669,0x123D,ro,,Instant,0,0,Linear,Scalar,,meter word +1: linear true RMS
Chan016Mute001,C1_FDR_16,FADER_PAN,1,1,2242,0x08C2,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016Pan001,C1_FDR_16,FADER_PAN,1,1,2241,0x08C1,rw,GainFast,Slew,3,8,Exp,Scalar,Pan:dB:0:Off,
Chan016Phantom001,C1_GAIN_16,GAIN,1,1,2162,0x0872,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,MCU hardware control
Chan016Pol001,C1_GAIN_16,GAIN,1,1,2161,0x0871,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016TubeOn001,C1_TUBE_16,TUBE_SAT,1,1,2236,0x08BC,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan016TubeSat001,C1_TUBE_16,TUBE_SAT,1,1,2237,0x08BD,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan017AuxOn001,C1_RTG_17,ROUTING,1,1,2394,0x095A,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017AuxOn002,C1_RTG_17,ROUTING,1,1,2395,0x095B,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017AuxOn003,C1_RTG_17,ROUTING,1,1,2396,0x095C,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017AuxOn004,C1_RTG_17,ROUTING,1,1,2397,0x095D,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017AuxOn005,C1_RTG_17,ROUTING,1,1,2398,0x095E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017AuxOn006,C1_RTG_17,ROUTING,1,1,2399,0x095F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017AuxOn007,C1_RTG_17,ROUTING,1,1,2400,0x0960,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017AuxOn008,C1_RTG_17,ROUTING,1,1,2401,0x0961,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017AuxPick001,C1_RTG_17,ROUTING,1,1,2418,0x0972,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan017AuxPick002,C1_RTG_17,ROUTING,1,1,2419,0x0973,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan017AuxPick003,C1_RTG_17,ROUTING,1,1,2420,0x0974,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan017AuxPick004,C1_RTG_17,ROUTING,1,1,2421,0x0975,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan017AuxPick005,C1_RTG_17,ROUTING,1,1,2422,0x0976,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan017AuxPick006,C1_RTG_17,ROUTING,1,1,2423,0x0977,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan017AuxPick007,C1_RTG_17,ROUTING,1,1,2424,0x0978,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan017AuxPick008,C1_RTG_17,ROUTING,1,1,2425,0x0979,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Pickoff: 0=PreEQ 1=PostEQ 2=PreFdr 3=PostFdr
Chan017AuxSend001,C1_RTG_17,ROUTING,1,1,2406,0x0966,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017AuxSend002,C1_RTG_17,ROUTING,1,1,2407,0x0967,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017AuxSend003,C1_RTG_17,ROUTING,1,1,2408,0x0968,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017AuxSend004,C1_RTG_17,ROUTING,1,1,2409,0x0969,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017AuxSend005,C1_RTG_17,ROUTING,1,1,2410,0x096A,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017AuxSend006,C1_RTG_17,ROUTING,1,1,2411,0x096B,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017AuxSend007,C1_RTG_17,ROUTING,1,1,2412,0x096C,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017AuxSend008,C1_RTG_17,ROUTING,1,1,2413,0x096D,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017CompAtt001,C1_COMP_17,COMPRESSOR,1,1,2363,0x093B,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0/254=250/[Log],
Chan017CompDetSrc001,C1_COMP_17,COMPRESSOR,1,1,2370,0x0942,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017CompEqPos001,C1_COMP_17,COMPRESSOR,1,1,2372,0x0944,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017CompFilterHpf001,C1_COMP_17,COMPRESSOR,1,1,2374,0x0946,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=20/64=1000/[Log],
Chan017CompFilterLpf001,C1_COMP_17,COMPRESSOR,1,1,2374,0x0946,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=500/127=20000/[Log],"MCU-computed, shares filter base"
Chan017CompFilterOn001,C1_COMP_17,COMPRESSOR,1,1,2373,0x0945,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017CompFilterQ001,C1_COMP_17,COMPRESSOR,1,1,2374,0x0946,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0.1/14=10/[Log],MCU-computed
Chan017CompKey001,C1_COMP_17,COMPRESSOR,1,1,2369,0x0941,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017CompKnee001,C1_COMP_17,COMPRESSOR,1,1,2366,0x093E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017CompLimMode001,C1_COMP_17,COMPRESSOR,1,1,2371,0x0943,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017CompMake001,C1_COMP_17,COMPRESSOR,1,1,2365,0x093D,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=20/[Lin],
Chan017CompMtr001,C1_MTR_17,METER,1,1,4675,0x1243,ro,,Instant,0,0,Linear,Scalar,,"meter word +3: compressor gain reduction, dB, clamped to [-80, 0] (PW R3)"
Chan017CompOn001,C1_COMP_17,COMPRESSOR,1,1,2360,0x0938,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017CompPar001,C1_COMP_17,COMPRESSOR,1,1,2367,0x093F,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=100/[Lin],
Chan017CompRat001,C1_COMP_17,COMPRESSOR,1,1,2362,0x093A,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=1/127=30/[Log],
Chan017CompRel001,C1_COMP_17,COMPRESSOR,1,1,2364,0x093C,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=5/254=5000/[Log],
Chan017CompThr001,C1_COMP_17,COMPRESSOR,1,1,2361,0x0939,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=-60/140=10/[Lin],
Chan017CompType001,C1_COMP_17,COMPRESSOR,1,1,2368,0x0940,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017CtrOn001,C1_RTG_17,ROUTING,1,1,2389,0x0955,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017Delay001,C1_DLY_17,DELAY,1,1,2382,0x094E,rw,InstantCtl,Instant,0,0,Linear,Scalar,0=0/127=250.0/[Log],
Chan017EqFreq001,C1_EQ_17,EQ_BIQUAD,1,1,2320,0x0910,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/254=200/[Log],Band 1 coeff base
Chan017EqFreq002,C1_EQ_17,EQ_BIQUAD,1,1,2325,0x0915,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=100/254=1000/[Log],Band 2 coeff base
Chan017EqFreq003,C1_EQ_17,EQ_BIQUAD,1,1,2330,0x091A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=800/254=5000/[Log],Band 3 coeff base
Chan017EqFreq004,C1_EQ_17,EQ_BIQUAD,1,1,2335,0x091F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=3000/254=20000/[Log],Band 4 coeff base
Chan017EqGain001,C1_EQ_17,EQ_BIQUAD,1,1,2320,0x0910,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 1 (same base)
Chan017EqGain002,C1_EQ_17,EQ_BIQUAD,1,1,2325,0x0915,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 2 (same base)
Chan017EqGain003,C1_EQ_17,EQ_BIQUAD,1,1,2330,0x091A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 3 (same base)
Chan017EqGain004,C1_EQ_17,EQ_BIQUAD,1,1,2335,0x091F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=-15/60=15/[Lin],Band 4 (same base)
Chan017EqHpf001,C1_FILT_17,HPF_LPF,1,1,2308,0x0904,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=20/64=1000/[Log],HPF biquad coeff base
Chan017EqHpfSlope001,C1_FILT_17,HPF_LPF,1,1,2308,0x0904,rw,InstantCtl,Instant,0,0,Linear,Scalar,,MCU-only; shares base addr with EqHpf
Chan017EqLpf001,C1_FILT_17,HPF_LPF,1,1,2314,0x090A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=1000/127=20000/[Log],LPF biquad coeff base
Chan017EqOn001,C1_EQ_17,EQ_BIQUAD,1,1,2341,0x0925,mcu,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017EqQ001,C1_EQ_17,EQ_BIQUAD,1,1,2320,0x0910,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 1 (same base)
Chan017EqQ002,C1_EQ_17,EQ_BIQUAD,1,1,2325,0x0915,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 2 (same base)
Chan017EqQ003,C1_EQ_17,EQ_BIQUAD,1,1,2330,0x091A,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 3 (same base)
Chan017EqQ004,C1_EQ_17,EQ_BIQUAD,1,1,2335,0x091F,rw,EqSafe,LinearFrames,12,12,Linear,CoeffSetAtomic,0=0.1/14=10/[Log],Band 4 (same base)
Chan017EqShelf001,C1_EQ_17,EQ_BIQUAD,1,1,2320,0x0910,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 1
Chan017EqShelf002,C1_EQ_17,EQ_BIQUAD,1,1,2335,0x091F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,Shelf mode band 4
Chan017FxOn001,C1_RTG_17,ROUTING,1,1,2430,0x097E,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017FxOn002,C1_RTG_17,ROUTING,1,1,2431,0x097F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017FxOn003,C1_RTG_17,ROUTING,1,1,2432,0x0980,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017FxOn004,C1_RTG_17,ROUTING,1,1,2433,0x0981,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017FxOn005,C1_RTG_17,ROUTING,1,1,2434,0x0982,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017FxOn006,C1_RTG_17,ROUTING,1,1,2435,0x0983,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
Chan017FxSend001,C1_RTG_17,ROUTING,1,1,2436,0x0984,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017FxSend002,C1_RTG_17,ROUTING,1,1,2437,0x0985,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017FxSend003,C1_RTG_17,ROUTING,1,1,2438,0x0986,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017FxSend004,C1_RTG_17,ROUTING,1,1,2439,0x0987,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017FxSend005,C1_RTG_17,ROUTING,1,1,2440,0x0988,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017FxSend006,C1_RTG_17,ROUTING,1,1,2441,0x0989,rw,GainFast,Slew,3,8,Exp,Scalar,dB:Off:-50@31:-30@63:-10@127:0,
Chan017Gain001,C1_GAIN_17,GAIN,1,1,2304,0x0900,rw,GainFast,Slew,3,8,Exp,Scalar,0=0/127=60/[Lin],
Chan017GateAtt001,C1_GATE_17,GATE,1,1,2346,0x092A,rw,DynSafe,LinearFrames,6,20,Exp,Scalar,0=0.1/127=250/[Log],
Chan017GateDetSrc001,C1_GATE_17,GATE,1,1,2351,0x092F,rw,InstantCtl,Instant,0,0,Linear,Scalar,,
